,ID,Date,plot_ID,r_mean,g_mean,b_mean,r_stdev,g_stdev,b_stdev
291,07_02_EL19_5337-8-5,07_02,EL19_5337-8-5,137.42142857142858,138.26470588235293,130.50168067226892,28.46956818035965,23.26656424771997,27.02726188392237
292,07_02_EL19_5338-8-6,07_02,EL19_5338-8-6,147.30674002751033,143.86061439706558,140.40440165061898,20.49412302111019,19.26549926226096,20.24616078391523
293,07_02_EL19_5339-8-7,07_02,EL19_5339-8-7,137.24801512287334,135.8241965973535,131.0998109640832,25.87863930043716,22.46701441095977,25.25220478312801
294,07_02_EL19_5340-8-8,07_02,EL19_5340-8-8,124.34263354882613,127.32153793807417,118.70364069411364,28.541634571655045,22.205896059963617,26.625947354290876
295,07_02_EL19_5341-8-9,07_02,EL19_5341-8-9,126.7713567839196,127.39411342426418,121.72110552763819,27.02536446920719,22.99517757156125,25.722900533326087
296,07_02_EL19_5342-8-10,07_02,EL19_5342-8-10,134.4609226077011,132.49180327868854,128.5478459778879,24.181030828577313,21.50218243912686,23.254976955804942
297,07_02_EL19_5343-8-11,07_02,EL19_5343-8-11,131.83726150392818,130.18555929667042,126.63187429854096,24.866802419243797,21.42734173953392,23.59654778736074
298,07_02_EL19_5344-8-12,07_02,EL19_5344-8-12,120.52454682779457,123.09818731117825,115.88708459214502,24.636246025531644,20.756257869924124,22.93511188371762
299,07_02_EL19_5345-8-13,07_02,EL19_5345-8-13,127.31425598335068,127.64238640305237,121.42837322233784,25.129541438462105,21.833737879219534,23.828819020592995
300,07_02_EL19_5346-8-14,07_02,EL19_5346-8-14,124.36582064297801,126.61184433164128,118.5445008460237,27.275094647773482,22.40535488157071,25.605245647150056
301,07_02_EL19_5347-8-15,07_02,EL19_5347-8-15,129.67119301648884,129.88409311348207,123.34578079534433,27.980212985463087,24.209754774204832,26.039238654023347
302,07_02_EL19_5348-8-16,07_02,EL19_5348-8-16,128.072298943948,128.27010560519903,121.03818034118603,26.262878312175456,22.01334399875525,24.884180404340093
303,07_02_EL19_5349-8-17,07_02,EL19_5349-8-17,124.48326055312955,127.13318777292577,118.10625909752547,29.08950969121888,23.955449894365717,26.971455285131736
304,07_02_EL19_5350-8-18,07_02,EL19_5350-8-18,137.4552752293578,136.24885321100916,131.09824159021406,26.709804898318662,23.614357014176303,25.560887843472578
305,07_02_EL19_5351-8-19,07_02,EL19_5351-8-19,134.2672683096147,134.2915654286706,127.23602915654287,28.098834763562678,24.705326440420684,27.135126758998723
306,07_02_EL19_5352-8-20,07_02,EL19_5352-8-20,133.4252045826514,133.68019639934533,126.41963993453355,26.260262653778383,23.096963628182188,25.23935206121943
307,07_02_EL19_5353-8-21,07_02,EL19_5353-8-21,148.04920634920634,145.22301587301587,140.125,24.55160324861274,23.54265734783912,24.144904827697022
308,07_02_EL19_5354-8-22,07_02,EL19_5354-8-22,135.91512513601742,136.51033732317737,127.75371780921292,31.331669127345453,26.746844118780263,29.110854727869125
309,07_02_EL19_5355-8-23,07_02,EL19_5355-8-23,127.89621139764407,129.49219993632602,118.7134670487106,32.00393170967576,25.814286883284176,29.625938241176637
310,07_02_EL19_5356-8-24,07_02,EL19_5356-8-24,148.87629246676514,147.79579025110783,138.05059084194977,26.831256948857664,23.34715815406715,26.16978795568668
311,07_02_EL19_5357-8-25,07_02,EL19_5357-8-25,146.64419329696025,144.78682774746687,136.41387373343727,29.596823946355354,26.885653433330912,28.5046452634746
312,07_02_EL19_5358-8-26,07_02,EL19_5358-8-26,149.7887887887888,146.13913913913913,138.86436436436438,26.12090900534154,24.329725913050584,25.287552507886804
313,07_02_EL19_5359-8-27,07_02,EL19_5359-8-27,150.12906309751435,145.89053537284894,138.54397705544932,27.06319678567199,24.872760204518496,25.957742156487704
314,07_02_EL19_5360-8-28,07_02,EL19_5360-8-28,143.02153968887117,140.32229756681292,130.4252094136418,30.873999506275315,26.729077216790344,29.625062772587526
315,07_02_EL19_5361-8-29,07_02,EL19_5361-8-29,148.62045193412484,144.75411719647644,135.42282650325546,27.65029891039142,25.344130663643565,26.859455404968582
316,07_02_EL19_5362-8-30,07_02,EL19_5362-8-30,158.3877851361295,154.79654157468727,144.9503311258278,23.145324077910864,21.96289982056295,23.207250579579068
317,07_02_EL19_5363-8-31,07_02,EL19_5363-8-31,140.53435114503816,138.86363636363637,128.61866759195004,28.913239013027457,25.241942151072887,26.734128222750343
318,07_02_EL19_5364-8-32,07_02,EL19_5364-8-32,147.454448017149,143.73168988924616,133.94283672740264,26.05022052347589,24.333249688937425,25.14100943099879
319,07_02_EL19_5365-8-33,07_02,EL19_5365-8-33,146.2066334991708,142.5190713101161,133.16749585406302,29.549471903196576,26.9281938166949,28.261155401768367
320,07_02_EL19_5366-8-34,07_02,EL19_5366-8-34,145.87844891871737,142.61334824757643,133.49403430275913,27.610551410257578,24.773784755062533,25.27567074723844
321,07_02_EL19_5367-8-35,07_02,EL19_5367-8-35,146.64696485623003,142.48682108626198,133.26956869009584,26.42414963536996,25.589771830392593,25.810575226086524
322,07_02_EL19_5368-8-36,07_02,EL19_5368-8-36,122.00071658903619,123.40415621640989,111.6546040845575,34.757469987276465,27.49390360439648,31.528396703405253
323,07_02_EL19_5369-8-37,07_02,EL19_5369-8-37,129.5245447347585,130.08471892319872,118.75653206650831,33.502876945928655,27.68106812846727,30.98003999525
324,07_02_EL19_5370-8-38,07_02,EL19_5370-8-38,140.67009847806625,138.21530886302597,130.93375111906894,33.075317857897545,28.736019490150788,30.998202822424464
325,07_02_EL19_5371-8-39,07_02,EL19_5371-8-39,159.86177951874652,154.25685506435366,149.2742025741466,22.04529160981743,20.979207745504517,22.2118180353609
326,07_02_EL19_5372-8-40,07_02,EL19_5372-8-40,135.7224916076091,136.12234240954868,126.7799328608728,33.347970544865504,27.47051249250042,31.139204547422803
327,07_02_EL19_5373-8-41,07_02,EL19_5373-8-41,160.98266423357666,154.8786496350365,151.60629562043795,18.696198834603255,19.791170375452257,19.680483247811367
328,07_02_EL19_fill-9-1,07_02,EL19_fill-9-1,145.5481209899175,144.05728689275892,137.05866177818515,28.845399282059375,25.73226377455053,27.85139786100033
329,07_02_EL19_fill-9-2,07_02,EL19_fill-9-2,137.09157846295443,137.59917165209387,129.6346065347446,30.548882844408194,25.669218606025225,28.319489719431072
330,07_02_EL19_5412-9-3,07_02,EL19_5412-9-3,151.58427571351643,148.07269789983846,142.03607969843833,22.845350825446676,22.12911740598453,23.179683512213963
331,07_02_EL19_5411-9-4,07_02,EL19_5411-9-4,132.5012396694215,134.59421487603305,125.36611570247933,29.915334548101626,24.834995103967337,28.228718174214666
332,07_02_EL19_5410-9-5,07_02,EL19_5410-9-5,139.52786885245902,139.37939110070258,132.17517564402812,24.68738082840069,21.3908017134023,23.703558987490574
333,07_02_EL19_5409-9-6,07_02,EL19_5409-9-6,138.7954755309326,137.4487534626039,132.52631578947367,23.955466724450144,21.089228795612613,22.649839789592882
334,07_02_EL19_5408-9-7,07_02,EL19_5408-9-7,134.0886539243595,132.9910532736885,128.0980073200488,24.180251656184737,21.32036813245747,23.415250469095163
335,07_02_EL19_5407-9-8,07_02,EL19_5407-9-8,126.449524506218,127.0340160936357,121.61485003657644,24.921424519207196,21.388859058048933,23.642023500282182
336,07_02_EL19_5406-9-9,07_02,EL19_5406-9-9,119.38022388059701,121.9231343283582,114.85820895522389,27.448520153707225,22.508247135820056,25.737223493662686
337,07_02_EL19_5405-9-10,07_02,EL19_5405-9-10,127.15281501340482,127.16545384909996,122.05400229797013,25.695043477566724,21.946229342449985,24.256131552321342
338,07_02_EL19_5404-9-11,07_02,EL19_5404-9-11,129.87131176679702,129.22431567721293,124.79736935655883,21.47343966994439,19.053393727116234,20.437850318757445
339,07_02_EL19_5403-9-12,07_02,EL19_5403-9-12,126.27263120817189,126.47305389221557,121.54455794293766,22.92802864046252,19.669805013115027,21.728464859200173
340,07_02_EL19_5402-9-13,07_02,EL19_5402-9-13,132.42358229598892,129.36618257261412,126.41009681881052,23.680641495286693,21.963785896835596,23.08033902531884
341,07_02_EL19_5401-9-14,07_02,EL19_5401-9-14,129.3907142857143,128.6117857142857,123.48964285714285,24.11820775232904,21.91469879437309,23.021059216123113
342,07_02_EL19_5400-9-15,07_02,EL19_5400-9-15,124.63589128697042,126.34012789768185,118.23181454836131,27.766960891284388,23.36189866299389,25.65238002962503
343,07_02_EL19_5399-9-16,07_02,EL19_5399-9-16,127.25106082036775,125.83168316831683,120.3026874115983,25.647109574130237,22.145001465668056,24.4236348008569
344,07_02_EL19_5398-9-17,07_02,EL19_5398-9-17,124.94774774774774,126.74054054054054,119.8990990990991,31.42807115629936,25.534412006846665,28.579148925986615
345,07_02_EL19_5397-9-18,07_02,EL19_5397-9-18,130.74924357034797,131.7034795763994,124.83585476550681,28.368812767384643,24.637880821847517,26.992654379541115
346,07_02_EL19_5396-9-19,07_02,EL19_5396-9-19,128.67093856012062,131.62532981530342,124.34677723332076,29.818213236788843,24.996316303542866,26.999308444200242
347,07_02_EL19_5395-9-20,07_02,EL19_5395-9-20,149.9506796116505,146.32077669902912,141.9293203883495,21.144163618652655,20.831333595835044,21.226084730900606
348,07_02_EL19_5394-9-21,07_02,EL19_5394-9-21,136.89185535653937,138.17404528556946,129.93545116593444,31.913747611077138,26.81719705152743,29.995631139923002
349,07_02_EL19_5393-9-22,07_02,EL19_5393-9-22,138.18833063209075,138.20453808752026,129.72965964343598,29.73750039814312,25.813834759721328,28.211774042033863
350,07_02_EL19_5392-9-23,07_02,EL19_5392-9-23,145.6311947752593,144.36381098732232,135.7871686515559,25.70154745342155,22.39595871049645,24.858493379424967
351,07_02_EL19_5391-9-24,07_02,EL19_5391-9-24,142.6133700895934,141.68332184700208,133.39386629910408,31.73569211735757,27.132229307788283,30.170918439500312
352,07_02_EL19_5390-9-25,07_02,EL19_5390-9-25,127.27538787023977,129.2570521861777,120.42736248236953,38.173787705056725,33.02100026022341,34.877472789371105
353,07_02_EL19_5389-9-26,07_02,EL19_5389-9-26,144.78272727272727,141.70636363636365,134.42727272727274,31.8377833576675,28.426703102079802,30.42159697259594
354,07_02_EL19_5388-9-27,07_02,EL19_5388-9-27,148.4866879659212,143.07987220447285,137.11661341853036,25.730304520107552,24.634634575226464,25.069529967626668
355,07_02_EL19_5387-9-28,07_02,EL19_5387-9-28,137.2291835084883,134.40177849636217,125.1050929668553,30.894502754128617,27.84985618194249,29.960647297842353
356,07_02_EL19_5386-9-29,07_02,EL19_5386-9-29,140.3608573436402,138.80428671820098,128.2642304989459,32.2487824841123,27.973625462426902,30.947902811961672
357,07_02_EL19_5385-9-30,07_02,EL19_5385-9-30,143.1341589267286,141.8090815273478,132.10285517715857,30.733831004450263,27.251543205939498,28.938422451451604
358,07_02_EL19_5384-9-31,07_02,EL19_5384-9-31,144.1933514246947,141.41180461329716,131.56105834464043,28.150823790988298,25.058371415783434,26.725679870482626
359,07_02_EL19_5383-9-32,07_02,EL19_5383-9-32,151.98042168674698,147.76393072289156,138.76317771084337,23.598373510996154,22.932020923582872,23.229746164888837
360,07_02_EL19_5382-9-33,07_02,EL19_5382-9-33,138.58195020746888,137.36479944674966,126.8533886583679,32.674487448006076,28.152916287003876,30.045657846765174
361,07_02_EL19_5381-9-34,07_02,EL19_5381-9-34,141.83662537663207,139.40508871777703,129.64479410780046,31.542305515529907,27.269215759689974,28.83195024922181
362,07_02_EL19_5380-9-35,07_02,EL19_5380-9-35,139.9934994582882,136.8696280245576,127.22390754785121,28.16328244290612,25.442400205590115,26.58780834330129
363,07_02_EL19_5379-9-36,07_02,EL19_5379-9-36,130.6818181818182,129.35120738636363,119.85298295454545,31.40186387364968,26.62568409644847,28.87605124807432
364,07_02_EL19_5378-9-37,07_02,EL19_5378-9-37,134.6951127819549,134.42293233082708,123.34285714285714,30.20791520164373,26.52869756191653,28.624577225147526
365,07_02_EL19_5377-9-38,07_02,EL19_5377-9-38,135.91947411668036,136.20994248151192,125.42235004108464,32.53670485362592,27.341800835182557,30.94651408701801
366,07_02_EL19_5376-9-39,07_02,EL19_5376-9-39,137.8755152514427,137.49051937345425,129.02885408079143,34.327893774181966,28.17677834522086,31.433857773448327
367,07_02_EL19_5375-9-40,07_02,EL19_5375-9-40,134.52408256880733,134.93577981651376,125.83715596330275,34.535821084383265,28.245883038200724,31.81674720717475
368,07_02_EL19_5374-9-41,07_02,EL19_5374-9-41,132.07748586631195,133.5819753907549,124.42567342866644,34.97122163406965,29.896826040136446,32.782632252190126
369,07_02_EL19_fill-10-1,07_02,EL19_fill-10-1,139.17577612592916,139.58898119807608,131.1053782247486,30.57822275591712,25.420777752165964,28.328157654865596
370,07_02_EL19_fill-10-2,07_02,EL19_fill-10-2,133.2504409171076,132.87610229276896,124.37610229276896,27.286612450760035,23.42541293584684,25.47446704909637
371,07_02_EL19_5413-10-3,07_02,EL19_5413-10-3,143.04015713662156,142.14273243125274,132.23003055434307,26.9681868663319,23.93773150772225,27.17680887386806
372,07_02_EL19_5414-10-4,07_02,EL19_5414-10-4,139.67123914037495,138.92089620484683,131.52583447645176,28.33367560606048,23.91133089597017,27.115955896943326
373,07_02_EL19_5415-10-5,07_02,EL19_5415-10-5,137.08306709265176,138.35303514376997,129.94888178913737,25.926312510679328,21.862515940514783,24.17666580288504
374,07_02_EL19_5416-10-6,07_02,EL19_5416-10-6,132.978203682826,132.0943254415633,127.27057497181511,27.21478711149352,24.136885044822602,26.036434751979648
375,07_02_EL19_5417-10-7,07_02,EL19_5417-10-7,122.24314827828532,125.28215038650738,118.64230498945889,28.88890143546704,23.21991171190111,26.155516150986653
376,07_02_EL19_5418-10-8,07_02,EL19_5418-10-8,130.42867896123448,130.6936394429808,125.15468573579224,24.31308350697516,20.30537407449542,23.33451913354433
377,07_02_EL19_5419-10-9,07_02,EL19_5419-10-9,125.44518142801405,126.02106905969566,121.44791260241904,25.29238119364077,21.37384116101043,23.83420645785326
378,07_02_EL19_5420-10-10,07_02,EL19_5420-10-10,131.8780876494024,129.92549800796812,126.93505976095618,24.754712945245014,21.59040304020785,23.540594541504056
379,07_02_EL19_5421-10-11,07_02,EL19_5421-10-11,116.40071266601879,118.35536119209588,112.62423064463881,28.235729529187097,23.11857042229893,26.476417486857226
380,07_02_EL19_5422-10-12,07_02,EL19_5422-10-12,109.4448030987734,113.46384764364106,106.70658489347966,27.259531079167235,22.082479982151476,24.7897343376946
381,07_02_EL19_5423-10-13,07_02,EL19_5423-10-13,122.93006461421513,122.13188901558343,119.01064234131509,26.155146436770433,22.704811256359655,23.883650977936995
382,07_02_EL19_5424-10-14,07_02,EL19_5424-10-14,119.38358154740283,122.46058844896477,115.04177261169633,25.974544069892488,21.649292158445768,23.928826424754067
383,07_02_EL19_5425-10-15,07_02,EL19_5425-10-15,129.71177829099307,129.14919168591223,124.95565819861432,27.606675550671902,23.38857260710271,25.117705746213304
384,07_02_EL19_5426-10-16,07_02,EL19_5426-10-16,137.50268161872256,134.84007801072647,130.52267186738177,22.68626677358985,20.743233343789132,22.181289585750196
385,07_02_EL19_5427-10-17,07_02,EL19_5427-10-17,127.50902255639097,128.75,122.36917293233083,31.88242776589794,26.240295758131964,29.727061481883258
386,07_02_EL19_5428-10-18,07_02,EL19_5428-10-18,144.2904290429043,140.82013201320132,137.1641914191419,23.3853005422249,22.32999771611163,23.26884142693178
387,07_02_EL19_5429-10-19,07_02,EL19_5429-10-19,136.59847908745246,137.15247148288972,131.0787072243346,27.569242636768,23.039977650904728,25.122996846731564
388,07_02_EL19_5430-10-20,07_02,EL19_5430-10-20,142.50572519083968,141.04847328244276,134.8824427480916,27.056803300789813,24.094323080215972,26.097869902109238
389,07_02_EL19_5431-10-21,07_02,EL19_5431-10-21,133.73909830007392,134.72727272727272,127.47450110864744,31.458859108588054,27.39670047238626,29.47151725367146
390,07_02_EL19_5432-10-22,07_02,EL19_5432-10-22,149.85381788485097,146.24908125765617,141.10820743160474,26.849508481908725,24.37431128935554,25.68442476010723
391,07_02_EL19_5433-10-23,07_02,EL19_5433-10-23,146.86656944950784,144.50601531170253,137.07510025519505,28.357614972374144,24.881335081329123,27.40975863576656
392,07_02_EL19_5434-10-24,07_02,EL19_5434-10-24,141.86683238636363,139.6466619318182,132.74076704545453,29.272062846409632,26.318417924872648,28.017786535063696
393,07_02_EL19_5435-10-25,07_02,EL19_5435-10-25,135.9620607028754,136.02156549520768,128.18690095846645,36.506313224159506,30.955581670216663,33.77506929339517
394,07_02_EL19_5436-10-26,07_02,EL19_5436-10-26,146.01591089896579,143.04097056483693,135.74383452665074,28.0345515002639,26.302782417940417,26.924760160189084
395,07_02_EL19_5437-10-27,07_02,EL19_5437-10-27,134.88031045751634,134.28717320261438,124.28676470588235,30.903014315993346,25.567615247089368,28.522954364780155
396,07_02_EL19_5438-10-28,07_02,EL19_5438-10-28,131.44049031237643,130.38196915776987,121.03044681692369,34.22871516964318,28.3372477751278,31.399204917642226
397,07_02_EL19_5439-10-29,07_02,EL19_5439-10-29,142.32745591939548,140.45807844548398,131.5930190716085,30.586550679575,27.110749757057917,28.81209889407199
398,07_02_EL19_5440-10-30,07_02,EL19_5440-10-30,145.31845554374777,143.34183492738222,134.11689691817216,29.191167783507872,26.28206002980019,28.089947557759192
399,07_02_EL19_5441-10-31,07_02,EL19_5441-10-31,151.21726514327167,146.4664490388103,138.82263329706203,23.88264165945537,22.862513814766025,23.34660484513171
400,07_02_EL19_5442-10-32,07_02,EL19_5442-10-32,146.68235730170497,143.7153446997776,133.44996293550778,25.959358871460296,23.70318706466295,25.481930644954055
401,07_02_EL19_5443-10-33,07_02,EL19_5443-10-33,145.0049313138429,143.12927087002467,132.81437125748502,27.955012251714702,25.128335558046725,26.820030102085692
402,07_02_EL19_5444-10-34,07_02,EL19_5444-10-34,142.45036829182743,140.25289372150124,130.29849175727816,33.18462826932205,29.15399321826785,31.197621274113267
403,07_02_EL19_5445-10-35,07_02,EL19_5445-10-35,130.8824110671937,130.1818181818182,119.50856389986825,33.376396777692214,28.919519276389668,30.921768627786754
404,07_02_EL19_5446-10-36,07_02,EL19_5446-10-36,141.8296568627451,140.0575980392157,129.29738562091504,28.88447719535715,24.18068883587118,27.681160197149
405,07_02_EL19_5447-10-37,07_02,EL19_5447-10-37,129.80885311871228,130.70784708249496,119.49818913480885,36.07999145100268,29.247141546483707,33.663720406376285
406,07_02_EL19_5448-10-38,07_02,EL19_5448-10-38,143.35886912904698,140.24259005927954,132.6265389876881,30.594583584450938,26.83207565209002,29.523088325341735
407,07_02_EL19_5449-10-39,07_02,EL19_5449-10-39,138.50104123281966,137.38608912952935,130.65347771761765,32.40626384536458,27.9026215567711,29.35953630893119
408,07_02_EL19_5450-10-40,07_02,EL19_5450-10-40,134.99065420560748,136.59122308004876,125.93132872815929,32.19011604758838,26.45541402179224,29.46408447940263
409,07_02_EL19_5451-10-41,07_02,EL19_5451-10-41,136.22079589216943,136.4714377406932,127.53401797175866,33.17696164638127,29.213304528305912,31.461548260870906
410,07_02_EL19_fill-11-1,07_02,EL19_fill-11-1,138.70783277270542,139.50600672753484,128.70206631427197,29.126600008261395,24.175740531533553,27.428397001546536
411,07_02_EL19_fill-11-2,07_02,EL19_fill-11-2,139.75841584158417,138.0821782178218,129.46633663366336,26.40645180340056,23.006710893123838,24.729429451086563
412,07_02_EL19_5490-11-3,07_02,EL19_5490-11-3,138.10230873698507,138.90493435943867,128.19058397464917,28.08150725870927,22.982783768187716,26.36617463572407
413,07_02_EL19_5489-11-4,07_02,EL19_5489-11-4,135.42032132001736,135.10247503256622,127.1237516283109,27.096275315111388,23.686133808464618,26.02671663159166
414,07_02_EL19_5488-11-5,07_02,EL19_5488-11-5,145.15041782729804,143.06545961002786,137.39090064995358,24.560618814965967,22.225356050098277,24.169790152024692
415,07_02_EL19_5487-11-6,07_02,EL19_5487-11-6,133.8950937375349,133.97885919425607,128.19545273234942,27.80024667058407,23.72989029369653,26.464120089272196
416,07_02_EL19_5486-11-7,07_02,EL19_5486-11-7,130.7916507085408,130.2301800076599,126.38376101110686,23.30631159466639,20.18239304942062,21.443675410745424
417,07_02_EL19_5485-11-8,07_02,EL19_5485-11-8,133.87088224157517,131.8943581976524,129.37145020825446,23.417254151298515,20.89687454824959,22.532641368132722
418,07_02_EL19_5484-11-9,07_02,EL19_5484-11-9,115.79734784087046,119.02720163209793,112.9547772866372,27.38981152320305,21.78556458863035,25.051301006170146
419,07_02_EL19_5483-11-10,07_02,EL19_5483-11-10,124.24553275976174,124.20979483785572,119.00330906684314,26.212356970680386,22.202768361114714,25.395083848077523
420,07_02_EL19_5482-11-11,07_02,EL19_5482-11-11,114.83310580204778,116.639590443686,111.64402730375427,25.829571085957543,21.444899560078813,23.833880252546642
421,07_02_EL19_5481-11-12,07_02,EL19_5481-11-12,121.32083723836301,122.07497656982193,116.88659793814433,25.64196694481164,22.099787934667248,24.639740734301704
422,07_02_EL19_5480-11-13,07_02,EL19_5480-11-13,137.37252252252253,133.86486486486487,131.2617117117117,21.666455569007635,20.474161377666448,21.385145450044448
423,07_02_EL19_5479-11-14,07_02,EL19_5479-11-14,123.21019553072625,123.9947625698324,119.30272346368714,30.47176772217262,25.75045429532925,28.234179505267324
424,07_02_EL19_5478-11-15,07_02,EL19_5478-11-15,136.04806786050895,133.8737040527804,130.0240339302545,24.153574112800325,21.043814474138138,22.808819173581405
425,07_02_EL19_5477-11-16,07_02,EL19_5477-11-16,122.31739811912226,125.5826802507837,117.48354231974922,30.101819292285494,23.560464216880153,27.681090494829153
426,07_02_EL19_5476-11-17,07_02,EL19_5476-11-17,144.74487284659557,141.95488105004102,138.31460213289583,26.528940777447573,23.46135943431562,25.39511082353987
427,07_02_EL19_5475-11-18,07_02,EL19_5475-11-18,132.6866576819407,132.2294474393531,126.3477088948787,29.11723679910294,25.722828087733166,28.09432787329142
428,07_02_EL19_5474-11-19,07_02,EL19_5474-11-19,145.59257842387146,142.87987758224943,137.61897475133895,22.319472619795537,20.636728944742607,21.871475978587927
429,07_02_EL19_5473-11-20,07_02,EL19_5473-11-20,135.1607476635514,136.25233644859813,127.8814953271028,26.495119422601267,22.76927847386346,24.769871513319234
430,07_02_EL19_5472-11-21,07_02,EL19_5472-11-21,137.60494699646642,136.76678445229683,131.30106007067138,29.989525275978643,26.233743322335766,27.40088663681317
431,07_02_EL19_5471-11-22,07_02,EL19_5471-11-22,126.79806451612903,129.24967741935484,118.4767741935484,31.882860726846516,26.27286723322871,29.29499310056517
432,07_02_EL19_5470-11-23,07_02,EL19_5470-11-23,137.96051779935274,137.5663430420712,128.8663430420712,28.226074695339232,24.80316098755456,26.6074408381583
433,07_02_EL19_5469-11-24,07_02,EL19_5469-11-24,141.46664362253716,140.13480815762185,130.70203940546145,29.291885114800852,26.16724209896566,28.78248154886023
434,07_02_EL19_5468-11-25,07_02,EL19_5468-11-25,146.69054054054055,144.1400900900901,137.71396396396398,29.782510431512172,26.211101198531317,28.113618759675173
435,07_02_EL19_5467-11-26,07_02,EL19_5467-11-26,151.82899628252787,146.9936271906532,140.6139139670738,24.711071498911636,23.395321879105094,24.41657504233794
436,07_02_EL19_5466-11-27,07_02,EL19_5466-11-27,139.46288976723758,137.79841897233203,128.05357927097057,28.519519062709442,24.636286359425455,26.992606741214
437,07_02_EL19_5465-11-28,07_02,EL19_5465-11-28,131.53656597774244,131.06120826709062,120.48569157392687,31.015699455208882,25.457269963739346,28.794883608490302
438,07_02_EL19_5464-11-29,07_02,EL19_5464-11-29,141.84278959810874,139.55476753349095,130.2572892040977,29.985637562201077,26.419293419139606,28.76078735532597
439,07_02_EL19_5463-11-30,07_02,EL19_5463-11-30,137.62241124260356,137.48187869822485,126.97448224852072,30.59399302363322,26.15573547017979,28.53062843486494
440,07_02_EL19_5462-11-31,07_02,EL19_5462-11-31,139.9494767232046,137.30350054132083,128.83255142547816,29.39367381249571,26.13354868369697,28.029730888262144
441,07_02_EL19_5461-11-32,07_02,EL19_5461-11-32,142.39345380156837,140.06955335833618,131.2018411183089,29.215842769443555,26.20425469704212,27.58191638024191
442,07_02_EL19_5460-11-33,07_02,EL19_5460-11-33,150.59904344360302,146.19689119170985,138.6484655241132,24.80713997344289,24.03047254521082,24.48921536707868
443,07_02_EL19_5459-11-34,07_02,EL19_5459-11-34,141.96713309469573,140.45232671656362,131.1519687601692,31.241476339860526,27.159391994730544,28.855411547617095
444,07_02_EL19_5458-11-35,07_02,EL19_5458-11-35,131.76150202976996,131.59066305818675,120.85723951285522,34.635617647019345,28.971043962158642,31.92356435469095
445,07_02_EL19_5457-11-36,07_02,EL19_5457-11-36,134.67746973838345,133.30144474814526,124.79070675517376,33.46161274274262,27.756582022434504,30.351275578249837
446,07_02_EL19_5456-11-37,07_02,EL19_5456-11-37,144.41857707509882,140.67549407114623,133.52450592885376,28.2237832376199,25.830182570131587,27.247536124295095
447,07_02_EL19_5455-11-38,07_02,EL19_5455-11-38,142.45563351217498,139.20305406520842,133.02063557573257,29.900819957069746,26.532687857396454,28.128443220526982
448,07_02_EL19_5454-11-39,07_02,EL19_5454-11-39,142.1410034602076,139.3468858131488,131.90138408304497,29.292065676298545,25.427217702237076,26.88275677215182
449,07_02_EL19_5453-11-40,07_02,EL19_5453-11-40,130.39742131209707,130.77701934015928,119.62267728479333,33.208025421224306,28.599126705551456,31.63596738579193
450,07_02_EL19_5452-11-41,07_02,EL19_5452-11-41,126.69126213592233,128.9116504854369,118.52071197411003,37.96371418494205,32.235591166260896,35.34671801002426
451,07_02_EL19_fill-12-1,07_02,EL19_fill-12-1,133.75884665792924,135.0707732634338,123.99344692005242,29.805890698778697,24.689687184969788,27.338742886840695
452,07_02_EL19_fill-12-2,07_02,EL19_fill-12-2,139.89255813953488,138.52139534883722,129.41581395348837,27.016998087043028,23.847414320212323,25.38694738258306
453,07_02_EL19_5491-12-3,07_02,EL19_5491-12-3,135.58790737564323,134.68867924528303,125.62435677530017,27.599443684885042,23.412313299673627,25.739003987526623
454,07_02_EL19_5492-12-4,07_02,EL19_5492-12-4,129.7341670028237,131.41831383622429,121.40338846308995,30.240132670217804,24.47143587429504,28.081662101502005
455,07_02_EL19_5493-12-5,07_02,EL19_5493-12-5,133.96309523809524,134.40357142857144,127.50714285714285,30.52059592550464,25.526535927652144,28.364551563569083
456,07_02_EL19_5494-12-6,07_02,EL19_5494-12-6,131.1668589004229,132.82083813917723,124.91041906958861,29.87280460705418,24.465364140515472,28.21161877150845
457,07_02_EL19_5495-12-7,07_02,EL19_5495-12-7,121.48748639825898,124.24954660863257,119.19477693144722,25.9300500529353,20.451598777937896,22.450432458134536
458,07_02_EL19_5496-12-8,07_02,EL19_5496-12-8,128.91598360655738,127.95184426229508,123.39446721311475,21.179865931195444,18.759734610370025,20.656705551453342
459,07_02_EL19_5497-12-9,07_02,EL19_5497-12-9,124.66272389320716,125.14498141263941,120.62081784386618,24.17761216151832,20.054563863854785,22.71882217176954
460,07_02_EL19_5498-12-10,07_02,EL19_5498-12-10,121.41881853555006,123.557835160948,116.21860629642731,23.231428358407072,19.618723219445553,22.208709720314484
461,07_02_EL19_5499-12-11,07_02,EL19_5499-12-11,119.56247800070398,119.59415698697642,116.51355156634988,26.228325459177945,22.40753349649336,24.331134985254355
462,07_02_EL19_5500-12-12,07_02,EL19_5500-12-12,111.96364231903046,117.18080576482149,110.5237471339666,27.00246921077478,21.900781532236355,24.123396247312346
463,07_02_EL19_5501-12-13,07_02,EL19_5501-12-13,130.55575702629193,129.88440616500452,125.1704442429737,25.088077426800506,21.383821247471165,23.222554453765714
464,07_02_EL19_5502-12-14,07_02,EL19_5502-12-14,123.22872340425532,125.08814589665654,117.99734042553192,29.588295659379376,24.080423579200136,27.67323708380872
